epoch,train_loss,val_loss,test_loss,learning_rate,train_accuracy,train_f1_weighted,train_precision_weighted,train_recall_weighted,val_accuracy,val_f1_weighted,val_precision_weighted,val_recall_weighted,test_accuracy,test_f1_weighted,test_precision_weighted,test_recall_weighted,train_f1_MI,train_f1_NORM,train_precision_MI,train_precision_NORM,train_recall_MI,train_recall_NORM,val_f1_MI,val_f1_NORM,val_precision_MI,val_precision_NORM,val_recall_MI,val_recall_NORM,test_f1_MI,test_f1_NORM,test_precision_MI,test_precision_NORM,test_recall_MI,test_recall_NORM,train_loss_MI,train_loss_NORM,val_loss_MI,val_loss_NORM,test_loss_MI,test_loss_NORM
1,0.6492513949510343,0.5527608550547677,0.5577550999687594,0.0001,0.5836333972990649,0.5786976653943274,0.5755125437308098,0.5836333972990649,0.8641479099678456,0.862689993586144,0.8635933650957573,0.8641479099678456,0.8534981290395737,0.8515806200179548,0.8531948156836652,0.8534981290395737,0.42322932637741184,0.6742318592829187,0.44761503632726124,0.6541046567450792,0.40136337028154917,0.695637038756092,0.811804008908686,0.8937106918238994,0.8539156626506024,0.869493006993007,0.773650697392359,0.9193160813308687,0.7975873413755288,0.8852065748556197,0.8489244622311155,0.8558543080491366,0.7521051854040479,0.9166436654706045,0.6575706116307307,0.6407444105647943,0.5675187073919895,0.5315451869999406,0.5790033102899358,0.534789742766947
2,0.6280002527049922,0.5178124633167225,0.5244395067354141,0.0001,0.6604641468480706,0.5730238450775947,0.7183557814116981,0.6604641468480706,0.8796508957280661,0.8787693166480399,0.8791000623088641,0.8796508957280661,0.869202857466833,0.8679290465499108,0.8688051332277319,0.869202857466833,0.23298480322119755,0.781975429431148,0.8309206716850029,0.6491854530965042,0.13548728213456201,0.9830587143188675,0.8356078431372549,0.9050810614980527,0.86561585960351,0.8873201917954182,0.8076106731352335,0.9235674676524954,0.8217018316716902,0.8967184492098312,0.8615883306320907,0.8732996163236832,0.7853449549416457,0.921427914251541,0.6587845694602412,0.5998831580338233,0.5333979482198283,0.4960132956939892,0.5459677490635194,0.5016363554674647
3,0.6231933101706776,0.5093657409838158,0.5167710451004335,0.0001,0.6624118674400051,0.575493622879523,0.7248986335421506,0.6624118674400051,0.8829811667432246,0.8807882494449512,0.8849709310998727,0.8829811667432246,0.8756661753033224,0.8727797405791129,0.8794791585947292,0.8756661753033224,0.23744662889426432,0.7832211079163917,0.846412037037037,0.6502295071917362,0.13809316993032084,0.9846019958226967,0.8329508196721311,0.9099505125486037,0.9066738044254105,0.8717406027768371,0.7703153426318982,0.9516635859519409,0.8218087267408791,0.9045234881797205,0.9131455399061033,0.8585123966942149,0.7470822868961442,0.9557456987763364,0.6669001494917799,0.583374299136374,0.5559703955685136,0.46086475666422044,0.5725129119296005,0.4639572578927745
4,0.6194597387343487,0.5030642710232549,0.5118031090539198,0.0001,0.6644386468013541,0.5780666364540916,0.7316877271327566,0.6644386468013541,0.8876320624712908,0.8863382416934783,0.8878073596254592,0.8876320624712908,0.878784442680576,0.8769340739970822,0.8798512245068363,0.878784442680576,0.24209859909419995,0.7845166173599605,0.8624797594263243,0.6513169490616211,0.14081235719546048,0.9862032954281736,0.843852230112503,0.9122382169604019,0.8906855314131716,0.886052792055057,0.8016979987871438,0.9400184842883549,0.8311216429699843,0.9054651574106827,0.8930572059073163,0.8716267983314889,0.7772196779435663,0.942036985923268,0.6674280068015351,0.5758082045187407,0.5317844369985761,0.46962204162221755,0.5490149112715237,0.4750007758106011
5,0.6160013683092245,0.491235305176561,0.5009555974296194,0.0001,0.6666307308623874,0.5812865292277535,0.7373091028565848,0.6666307308623874,0.8888378502526413,0.8871736065287102,0.8898876685297192,0.8888378502526413,0.8809955777299013,0.8787529618732669,0.8833415795186781,0.8809955777299013,0.2484526394244791,0.7858105986442306,0.8751284099988585,0.6526201141314353,0.14477783862378912,0.9873056393594801,0.8434670116429496,0.9138176638176638,0.9036729036729036,0.8814840261078667,0.7907822922983626,0.9486136783733826,0.8320128051220488,0.9078618146701198,0.907789032483409,0.8681161853593016,0.7679125424730389,0.9514214739166437,0.6701520800809649,0.5668848364559167,0.52480166128082,0.4536881351122891,0.5440116278503252,0.4593516570934351
6,0.6126637740986983,0.4805763828053516,0.48933301208267704,0.0001,0.6680825373552686,0.5830939858010249,0.7422410563453421,0.6680825373552686,0.8872301332108407,0.8858697247305652,0.887507254279266,0.8872301332108407,0.8830933212382356,0.8812147864064631,0.8845707484171877,0.8830933212382356,0.25167709109764397,0.7867473217584041,0.8868333904305127,0.6533900905046787,0.14664727986857262,0.9885008122534231,0.8429553814169198,0.912030816088865,0.8918781725888325,0.8848426907700331,0.7991206791995149,0.9409426987060998,0.8366344477895737,0.908978546834996,0.902101486417222,0.8736529486635554,0.78002659181563,0.9472812586254485,0.6678641906884664,0.562327363911797,0.51399936358424,0.44284469933405407,0.5342524820479794,0.4470909617949223
7,0.6120926449458681,0.4789983333115409,0.4878360115592341,0.0001,0.6669685274226123,0.5809243160971032,0.741573824808968,0.6669685274226123,0.8865985300872761,0.8841915109901841,0.8896886487451137,0.8865985300872761,0.8797482707789999,0.8766674605789789,0.8849188861078873,0.8797482707789999,0.24683451717243957,0.7862201327790875,0.8864113938827924,0.6525721638036011,0.14338047850142568,0.9887096774193549,0.836709384042993,0.9131371772881207,0.9201673031460266,0.8711085004615255,0.7671315949060037,0.9594269870609982,0.8262756982553854,0.9080504616985303,0.9272058823529412,0.8585833743236596,0.7451617668784163,0.9635661054374828,0.6702233676743858,0.5596457211684216,0.5352552117657488,0.42092911801198973,0.5577920336222303,0.42402975628341455
8,0.6099193252638235,0.47295456729079804,0.4805802803878166,0.0001,0.6683197136635115,0.5826326676566291,0.746162554811119,0.6683197136635115,0.884072117593018,0.8840358943240938,0.8840023604762469,0.884072117593018,0.8805420115659371,0.880084100501343,0.8800202626183704,0.8805420115659371,0.2499146688338074,0.7870855228859187,0.8972922502334267,0.6532944267015908,0.14517438676662198,0.9897888141100023,0.846708678156556,0.9067910068787222,0.8480608365019011,0.9059127386772438,0.845360824742268,0.9076709796672828,0.841352307808147,0.9042055012502842,0.8579545454545454,0.8937623584396908,0.8253804106958191,0.9148955745698776,0.667808969559915,0.5578393262044034,0.4618987980550223,0.47244642272482823,0.4802999941335208,0.4766678047784861
9,0.6079825833169407,0.4668788237751324,0.47710390572294326,0.0001,0.6691965472879249,0.5839368867226995,0.7483051370708653,0.6691965472879249,0.8891823610473129,0.8873871924695994,0.8906091789963767,0.8891823610473129,0.8829799296972446,0.8805642900490633,0.8861250995378742,0.8829799296972446,0.25250507511165243,0.7875993890142547,0.9020654444186587,0.6538205165531455,0.14679834582774703,0.9902065444418658,0.8432423651721898,0.9142984014209592,0.9081525542337299,0.8799145299145299,0.7869921164342025,0.9514787430683919,0.8337628865979382,0.9097112860892388,0.9165928811758456,0.867150362772079,0.7646624316738071,0.9566657466188242,0.6668122448027134,0.5551939093343475,0.5110088913110051,0.4195846895666888,0.5333180963129237,0.42410759800586145
10,0.607216815229154,0.46906913920285565,0.4797340044528939,0.0001,0.6700158836254915,0.5850314294692522,0.7508164801632726,0.6700158836254915,0.8726458429030777,0.8679709156171519,0.8822708754808672,0.8726458429030777,0.8637600634992629,0.857976335484495,0.876993919825373,0.8637600634992629,0.2545501777857154,0.7881098194136135,0.907922168172342,0.6542761469085002,0.14802575674603924,0.9907751218380134,0.8074652777777778,0.9048558682223747,0.9445572705117791,0.8443003522254243,0.7051243177683445,0.9747689463955638,0.7929340801378716,0.8984833762832157,0.9514061207609594,0.8306514607092642,0.6797163539666125,0.9783788757015365,0.666222693891648,0.554197508841753,0.5692172733536602,0.37346552823581836,0.5936517406632935,0.37712877124979877
