epoch,train_loss,val_loss,test_loss,learning_rate,train_accuracy,train_f1_weighted,train_precision_weighted,train_recall_weighted,val_accuracy,val_f1_weighted,val_precision_weighted,val_recall_weighted,test_accuracy,test_f1_weighted,test_precision_weighted,test_recall_weighted,train_f1_MI,train_f1_NORM,train_precision_MI,train_precision_NORM,train_recall_MI,train_recall_NORM,val_f1_MI,val_f1_NORM,val_precision_MI,val_precision_NORM,val_recall_MI,val_recall_NORM,test_f1_MI,test_f1_NORM,test_precision_MI,test_precision_NORM,test_recall_MI,test_recall_NORM,train_loss_MI,train_loss_NORM,val_loss_MI,val_loss_NORM,test_loss_MI,test_loss_NORM
1,0.2723012320872162,0.25069156724767305,0.26149318405712085,0.1,0.8960105676523586,0.8960889079062444,0.8961849477491597,0.8960105676523586,0.89584285061672,0.896292726578733,0.8974367594255884,0.89584285061672,0.8975257033103604,0.8980056471665764,0.8993871097523971,0.8975257033103604,0.8646856053882874,0.9155585610269384,0.8612341359931519,0.9178540120390393,0.8681648502129097,0.9132745627093413,0.8677494199535963,0.9140919366993218,0.8468723464477781,0.9289680260386751,0.8896818316978888,0.8996847765622102,0.8714569160997733,0.9148036821341349,0.847904026475455,0.9319617224880383,0.8963556851311953,0.8982660025825493,0.2910746584164921,0.24910676434868734,0.264165174487951,0.23697692547401372,0.27646530489977744,0.24644187280385615
2,0.2128706982245266,0.24039047113723983,0.24404790142595048,0.1,0.9175694399574996,0.9177476923411264,0.91808398138829,0.9175694399574996,0.9058359981726816,0.9052128964342383,0.9057193411413268,0.9058359981726816,0.9091628064625467,0.9082459124986607,0.9098790548876198,0.9091628064625467,0.8935728454108967,0.9327357937902754,0.8831925536398116,0.9397162283393928,0.9042000412688289,0.9258582992184593,0.8734361808273851,0.9250284155489884,0.9027447247342535,0.9075742706753501,0.8459708593517693,0.9431670684220286,0.8770830148295368,0.9279634441358301,0.922050787528126,0.902177700348432,0.8362973760932945,0.9552665559859804,0.22768343928636928,0.1937510762791277,0.32734016435227925,0.16825445687031224,0.3297998179820732,0.16054372340038742
3,0.18647078392604371,0.25912252270015423,0.24361823695000384,0.1,0.9255669703430898,0.9257228274660732,0.9260278981697474,0.9255669703430898,0.8933302878026496,0.8938104277209381,0.8950487840885321,0.8933302878026496,0.9016495311264264,0.9019616516210578,0.9026591397039245,0.9016495311264264,0.9038611327473016,0.9392768035984116,0.8937012927477767,0.9460699874938059,0.9142546286743327,0.9325804800893189,0.8647161066048668,0.9119532428355958,0.8429822084157018,0.9275167785234899,0.8876003568242641,0.896903393287595,0.8754203935599284,0.9187549582341686,0.8597329585382993,0.9298195900632852,0.8916909620991254,0.9079505626268216,0.20103947138131567,0.1680399876796017,0.2571737154797113,0.2740023144228506,0.2278209036182665,0.25554848259663304
4,0.17054122414161482,0.23374134920241355,0.23126958140059792,0.1,0.9309154085273488,0.9310664881911517,0.9313819763263884,0.9309154085273488,0.9010392873458201,0.9015343776142839,0.9029989802841037,0.9010392873458201,0.9029488193424472,0.9033215317098274,0.9042781698715909,0.9029488193424472,0.9108163965116172,0.943621290681665,0.9001135697538101,0.9507679956553051,0.9217768106698682,0.9365812244138444,0.8749007435212589,0.9181427424306835,0.8502876385575978,0.9358690418873375,0.9009812667261374,0.9010754681995179,0.8775830126834829,0.9196069255966308,0.8583774742124338,0.9333206686930091,0.897667638483965,0.9062903523335178,0.18369029024812583,0.15373370665167455,0.22632614577569665,0.2400417976407674,0.21928913359650376,0.2340880012015725
5,0.159271063675197,0.2524318195957743,0.2510774189160377,0.1,0.9362853840465781,0.9364371080474019,0.936786556492686,0.9362853840465781,0.8982983097304705,0.8986700825760134,0.8995253051898787,0.8982983097304705,0.9037961812224607,0.9038609228037826,0.9039412522726935,0.9037961812224607,0.9178400496199813,0.9479670506844898,0.9060717941219476,0.955829323370497,0.9299180250989514,0.940233066617045,0.8703312704768839,0.9163417727464888,0.852760736196319,0.9286870417975817,0.8886410942610764,0.9043204153532357,0.8763343257570256,0.9212776776221513,0.8731008537114745,0.9234547307941804,0.8795918367346939,0.9191108651540306,0.17083371916992796,0.14450607148980033,0.2632983721054101,0.2347416488154635,0.27066866530239,0.22137906252935852
6,0.14974969384539197,0.27746481575367926,0.2743623292206398,0.1,0.9397744323117457,0.9398984716683901,0.9401691416467428,0.9397744323117457,0.9030950205573322,0.9026337443597435,0.9027847888301793,0.9030950205573322,0.904248107558468,0.9036411614010376,0.9041335089863444,0.904248107558468,0.9221965628854697,0.9508734327693938,0.9120042557875041,0.9576310171150875,0.932619257536251,0.9442105508001488,0.8708425298728975,0.92245830477496,0.892094183689381,0.9094513019190918,0.8505798394290812,0.9358427591322084,0.8725276378130405,0.9233274528429909,0.9011962094143234,0.9059920106524634,0.8456268221574345,0.9413392363032651,0.16087097628597988,0.1356096480339355,0.4097725793218711,0.15906659274508184,0.4127683091626666,0.13053328380752488
7,0.1395398736182778,0.2868567831770042,0.2735929026123952,0.08000000000000002,0.9440388246358395,0.9441562774206109,0.9444270081212207,0.9440388246358395,0.8988122430333486,0.8980052230426355,0.8987695127600106,0.8988122430333486,0.9019884758784318,0.9010402662751935,0.9024361470698403,0.9019884758784318,0.9277216797871058,0.954345521527009,0.9172686933880964,0.9612648221343874,0.9384156521412894,0.9475251209527354,0.8631871525633107,0.91971728887278,0.8978477353035657,0.899344320396952,0.8311031816830211,0.9410346745781568,0.867607783288821,0.9221938203506884,0.910328262610088,0.897442611503884,0.8287172011661808,0.9483490130972145,0.14858471011936228,0.12707939861843465,0.4721298193376143,0.14205166921495413,0.42020333918343045,0.127291121808209
8,0.1198465550299519,0.30049192326806246,0.28006313365942315,0.08000000000000002,0.9514979216471754,0.9515977361565041,0.9518459715092987,0.9514979216471754,0.8941868433074464,0.8941794309943,0.894172170716842,0.8941868433074464,0.9045870523104734,0.9044759285858336,0.9044084221222867,0.9045870523104734,0.937341173415444,0.960436625986742,0.9269898923192633,0.9672564284029253,0.9479262413476148,0.9537123185708969,0.8621997471554994,0.9141215182833573,0.8625204582651391,0.913909739597813,0.8618792744573298,0.9143333951418505,0.8761276127612762,0.9224126050806192,0.8816236162361624,0.9188249290747689,0.8706997084548105,0.9260284080427965,0.12775005236878662,0.10919885291000427,0.43183382301667833,0.18600633837211278,0.39343844814893536,0.162514026504154
9,0.11208094440705324,0.2924432490495799,0.28254446354124885,0.08000000000000002,0.9556977019663587,0.9557842945894353,0.9560048878830479,0.9556977019663587,0.8986409319323893,0.8987909052486748,0.8990131569361195,0.8986409319323893,0.9062817760705005,0.9062220483900131,0.906175660179799,0.9062817760705005,0.942733321578708,0.9638757339296481,0.9328558310376492,0.9703570123640135,0.9528222251402202,0.9574804614812058,0.8691099476439791,0.9172995387410893,0.8621799561082663,0.9219818301020886,0.876152245019328,0.9126645651770814,0.8786659840561691,0.9236574478855092,0.8816967562013797,0.9216640646524015,0.8756559766763848,0.9256594724220624,0.11923464853979332,0.10222667700947152,0.38144470890749854,0.22644972698091712,0.3880883229207033,0.17895766108053093
10,0.10442414226401484,0.3579568568465643,0.36854865765378997,0.06400000000000002,0.9590647053333621,0.9591365361438583,0.9593159541641991,0.9590647053333621,0.8992119689355871,0.8978089367555391,0.900607666612365,0.8992119689355871,0.8987685007343803,0.8970033163063962,0.9016815657267234,0.8987685007343803,0.947026143183634,0.9666448276668929,0.938136170369416,0.9724471540887906,0.9560862143352905,0.9609113323409006,0.8603970576603654,0.921138465662839,0.9192158188271083,0.8890038809831824,0.8086529884032114,0.9556832931577971,0.8590308370044053,0.9210294376872906,0.9330143540669856,0.8818565400843882,0.7959183673469388,0.9638443091680502,0.10987349850758679,0.0959274371542016,0.6205452192615769,0.1175270068103275,0.6544568230050333,0.09937745256943246
11,0.08458824658582696,0.337034931567201,0.3012185164453377,0.06400000000000002,0.9668827579275341,0.9669281852732964,0.9670389960962148,0.9668827579275341,0.8933302878026496,0.8937738654768453,0.8948539792198693,0.8933302878026496,0.9035137272624563,0.9038842701748458,0.9048391392709607,0.9035137272624563,0.9570520161252781,0.9730512860956787,0.9500554528650647,0.9775685795781344,0.9641523945300043,0.9685755489393375,0.8644215415880389,0.9120775675421255,0.8444412932501418,0.9262906309751434,0.8853702051739518,0.8982940849249027,0.8782955679065128,0.9200748713149275,0.8590744354613884,0.9337955927051672,0.898396501457726,0.9067515218594355,0.08968061637740558,0.07788216120595945,0.4027353624577779,0.2766651963209861,0.3752748269908586,0.22931629061743564
12,0.07851750653920929,0.39495273365253264,0.3621543893829845,0.06400000000000002,0.96932365589082,0.9693743739026661,0.9695213645229483,0.96932365589082,0.8842507994518045,0.8847939490401431,0.8861596328483331,0.8842507994518045,0.8949271268783189,0.8951953878142251,0.895703987050507,0.8949271268783189,0.9602796136720675,0.9750130110111164,0.9517947961966536,0.9805116142311086,0.9689170684124632,0.9695757350204689,0.8533815551537071,0.9043822821831219,0.8309621073390618,0.9205800441755498,0.8770443056794529,0.8887446690153903,0.8663985059617871,0.9134158830648915,0.8540073633531577,0.9220864661654136,0.8791545189504373,0.9049068437557646,0.0817713449650108,0.07301441543625242,0.4285299776929423,0.3548318196500628,0.43140694473772195,0.2974899141144495
13,0.0747208793645655,0.4360238969889323,0.43214874015010935,0.051200000000000016,0.9714702102761804,0.971514664228039,0.9716445274622858,0.9714702102761804,0.8967565098218364,0.8957123426703294,0.8970643737850738,0.8967565098218364,0.9034007456784544,0.9020443077257358,0.9051792066672846,0.9034007456784544,0.9630394345238096,0.9767692001917389,0.9550275774289351,0.981946827766155,0.9711868540021384,0.9716458876069967,0.8591461514490496,0.9185145123490175,0.902454991816694,0.893702859147518,0.8198037466547725,0.9447431856109771,0.8671947809878844,0.9240944602272727,0.9280252659574468,0.8907239431798734,0.8138483965014577,0.9600627190555248,0.0775161268871258,0.06984427151175282,0.7343198202956017,0.15538596243845693,0.7887885971638691,0.1014778749498605
14,0.05689615622872826,0.4666426878332302,0.43499906100993535,0.051200000000000016,0.9787785459427251,0.9787995388459345,0.9788545178879913,0.9787785459427251,0.8959570580173595,0.8954083760938432,0.895593849656077,0.8959570580173595,0.9067337024065077,0.9059084315798587,0.9070962363600712,0.9067337024065077,0.9724212569040155,0.9827539935356647,0.9673132250580047,0.9860099744784472,0.9775835224821324,0.9795194454782286,0.8610009154714678,0.9168643913122833,0.8842055781886556,0.9026954177897574,0.8389830508474576,0.9314852586686445,0.8744582161052391,0.9258077562575833,0.9140041328882531,0.9027254403645605,0.8381924198250729,0.950101457295702,0.05953945543058345,0.0524985810113845,0.7345196759049555,0.22386010126863592,0.7388237988209181,0.15365251087985715
