epoch,train_loss,val_loss,test_loss,learning_rate,train_accuracy,train_f1_weighted,train_precision_weighted,train_recall_weighted,val_accuracy,val_f1_weighted,val_precision_weighted,val_recall_weighted,test_accuracy,test_f1_weighted,test_precision_weighted,test_recall_weighted,train_f1_MI,train_f1_NORM,train_precision_MI,train_precision_NORM,train_recall_MI,train_recall_NORM,val_f1_MI,val_f1_NORM,val_precision_MI,val_precision_NORM,val_recall_MI,val_recall_NORM,test_f1_MI,test_f1_NORM,test_precision_MI,test_precision_NORM,test_recall_MI,test_recall_NORM,train_loss_MI,train_loss_NORM,val_loss_MI,val_loss_NORM,test_loss_MI,test_loss_NORM
1,0.21989539894763496,0.2722849969614809,0.26119834703711886,0.001,0.9143793527242933,0.9145967142610585,0.9150253408631168,0.9143793527242933,0.899345429490124,0.8988745637099056,0.8989456413913448,0.899345429490124,0.9064519786823902,0.9058570540900847,0.9063083356226409,0.9064519786823902,0.8890585857833323,0.9302897134464255,0.8770762898721153,0.9383447640857956,0.9013728119039975,0.9223717799953586,0.8640979920924102,0.9200747731728446,0.884182135491036,0.9079456492396293,0.8449060036385688,0.9325323475046211,0.8743144424131627,0.9255011739208958,0.902500393143576,0.9086798475042114,0.8478357216723298,0.9429570337657558,0.2363639092312523,0.19988046147559277,0.3889857803264898,0.15811118492720663,0.40078581084051856,0.13564746126708022
2,0.1598598209573676,0.32423863307216544,0.2957259572671511,0.001,0.9369470378116532,0.9370887709812119,0.9373988128034049,0.9369470378116532,0.8685117133670188,0.8700984108050447,0.8793703782204442,0.8685117133670188,0.8796348792380089,0.8808618713133258,0.8876376316985567,0.8796348792380089,0.9181661303110862,0.94871659973461,0.9072408199380623,0.9559306859545995,0.9293577808410597,0.9416105825017406,0.8403958739894062,0.8882054286272213,0.777734778121775,0.941328642384106,0.914038811400849,0.8407578558225508,0.8538382099827883,0.8976916775095176,0.7995100567302733,0.942521756729407,0.9160880484561974,0.8569325604931456,0.16924825334332555,0.1463689836604959,0.20910985647181266,0.4175411338788749,0.2077869825696233,0.3739606502627873
3,0.12325433394235127,0.5593380134696138,0.6018844229089036,0.001,0.9525647383514091,0.9526557146847373,0.9528699549095145,0.9525647383514091,0.8849908130454754,0.8811552784431713,0.8938915612949406,0.8849908130454754,0.8730581698605284,0.8683017106385738,0.8842117913766252,0.8730581698605284,0.9383223684210527,0.9614634545093597,0.9288264786960463,0.9676445008579555,0.9480144267991012,0.9553608725922488,0.8278470133218736,0.9136526274949347,0.9557451875372097,0.8561848590126848,0.730139478471801,0.9793900184842883,0.8097867640812165,0.9047436715592427,0.9528188724510196,0.8414846470402026,0.7040921849608509,0.9782868709172877,0.128847275967607,0.11381973891334116,1.1005146660821608,0.054663121302525666,1.2273653960985846,0.05813990480941277
4,0.09404189485182628,0.4061655350568284,0.42578580824476425,0.0005,0.9639204525036474,0.9639787483575656,0.964124710973881,0.9639204525036474,0.8966467615985301,0.895275749349283,0.8974913646616416,0.8966467615985301,0.8925615149109877,0.8911097778239722,0.8935975653438589,0.8925615149109877,0.9530094542731442,0.970719301929493,0.9449074675626009,0.975933571026459,0.9612515814717602,0.9655604548619169,0.8553984575835476,0.9195854181558256,0.9097744360902256,0.890003459010723,0.8071558520315343,0.9512014787430684,0.8513142408787759,0.915893657627269,0.9077978580990629,0.8847539015606243,0.8014477766287487,0.9493053638789217,0.09825975175087531,0.08673733325892552,0.6903744459135599,0.13502157872569717,0.7385433950967389,0.14899845426655214
5,0.050466810204148393,0.4413650050343493,0.4275425720737288,0.0005,0.9812702588096625,0.9812888563408346,0.9813404827168621,0.9812702588096625,0.8948093706936151,0.8945966560673642,0.8944923043861932,0.8948093706936151,0.9008390974033337,0.9004903868731611,0.9004853472021528,0.9008390974033337,0.9755236216774679,0.984831552233941,0.9704557771008914,0.9880290572736616,0.9806446739807768,0.9816546762589928,0.8597243491577335,0.9158552268969319,0.8685024752475248,0.910336011687363,0.8511218920557914,0.9214417744916821,0.8685061273588452,0.9204095563139931,0.8842620943049602,0.910588870880605,0.8533018171074014,0.9304443831079217,0.05155904423608102,0.04742642649130978,0.6225722915371352,0.28058995428385386,0.6416129257231923,0.2491431851338585
6,0.039211115518023205,0.4728225559923673,0.4500883484639634,0.0005,0.9858772289182605,0.9858877962382134,0.985917057756091,0.9858772289182605,0.8951538814882867,0.8954170274078728,0.8958743180634932,0.8951538814882867,0.8987413538949994,0.8987749906397637,0.8988120963192575,0.8987413538949994,0.9815199706576634,0.9885717941410817,0.9776857646044891,0.9909751291349417,0.9853843684498744,0.9861800881875145,0.8634255796559461,0.9149193924145,0.8520814880425155,0.9225709453110318,0.8750758035172832,0.9073937153419593,0.8683085090694588,0.9177489177489178,0.8667746209333137,0.918764407561088,0.8698478357216723,0.9167356702548533,0.040479674701547244,0.03628542119298907,0.5455491612055516,0.40347560867924775,0.6100779668522921,0.3193110812584485
7,0.030742781535983518,0.7293257645300468,0.7753030223864228,0.00025,0.9888742749951487,0.9888803672855537,0.9888964365755583,0.9888742749951487,0.8899862195682131,0.8868691017446728,0.8965626830054906,0.8899862195682131,0.8800317496314775,0.876177112631002,0.8886713588217138,0.8800317496314775,0.9854261989493306,0.9910029292788395,0.9826139201291751,0.9927569984629,0.9882546216741885,0.9892550475748434,0.8378469871360866,0.9167535627389642,0.9482758620689655,0.8650377172843555,0.7504548211036992,0.9750462107208873,0.823076923076923,0.9092468691027621,0.9481795415141592,0.851610829918856,0.7271384251735855,0.9752507130370779,0.03094121857526154,0.02924051938129303,1.429709105921533,0.1013735876352491,1.5485701875823787,0.08360569376077365
8,0.013915558064332175,0.6861694988624213,0.7082593321503695,0.00025,0.9953858427305462,0.9953869961708612,0.9953902231618074,0.9953858427305462,0.8968764354616444,0.8954737492676744,0.8978191596938658,0.8968764354616444,0.8953396076652682,0.8936978532699007,0.8971654142291573,0.8953396076652682,0.9939463659336929,0.9962722532545203,0.9926546755815049,0.9970711977871273,0.9952414222860057,0.9954745880714783,0.8555341055341056,0.9198214285714286,0.9112405757368061,0.8896373056994819,0.8062462098241359,0.9521256931608133,0.8539556962025316,0.9184484891323555,0.9192641798671436,0.883402736466389,0.7973112719751809,0.9563897322660778,0.014007423894661449,0.013080069210994172,1.1939024936119789,0.2465038718739672,1.2991568865672551,0.19575158228433898
9,0.009848502477678375,0.712269792513839,0.7439337803903312,0.00025,0.9967226546497338,0.9967231305192296,0.9967243045738259,0.9967226546497338,0.8983118971061094,0.8966713824371645,0.9000759128645448,0.8983118971061094,0.8940923007143667,0.8921930326506512,0.8966941863830247,0.8940923007143667,0.9956978696907373,0.9973531460413281,0.9949469238456172,0.9978164924506387,0.9964499499594011,0.9968902297516825,0.8561916362159967,0.9213483146067416,0.9218394824269978,0.8868085833974524,0.7992722862340813,0.9586876155268023,0.8509891512444161,0.917854001759015,0.9249176348187966,0.8791171763120209,0.7880041365046536,0.9601619284202778,0.009993347826185954,0.0090883556650515,1.2796884581655525,0.2061904258009296,1.4171311140709089,0.16509773401477448
10,0.008107837223784057,0.7644618612953353,0.7853298782790127,0.000125,0.9974126220918951,0.9974130726718264,0.997414529302112,0.9974126220918951,0.8915939366100137,0.8897457678875791,0.8933918231783655,0.8915939366100137,0.890974033337113,0.888982670213746,0.8935640849822546,0.890974033337113,0.9966040939534007,0.997910184368179,0.9957024107967504,0.9984666140049254,0.997507411673622,0.9973543745648642,0.846178914779208,0.9163046369358986,0.9145825995068686,0.8804736752428012,0.7872953305033353,0.9551756007393716,0.8464180177302132,0.9154911008569545,0.9212447844228094,0.8763250883392226,0.7828335056876939,0.9583218327353022,0.008209519930901747,0.0075493958774807335,1.3651847155907062,0.23850721997715243,1.4471828097219654,0.19454728912288485
11,0.0047078153845988,0.7994222917384812,0.8397112409219626,0.000125,0.9986775624025241,0.9986776585411219,0.9986779296602775,0.9986775624025241,0.8954983922829582,0.8937496442439917,0.8973518697796922,0.8954983922829582,0.8951695203537816,0.893264083389522,0.8979156357042795,0.8951695203537816,0.9982633973233668,0.9989322191272052,0.9978866728305376,0.9991641513814721,0.9986404063674302,0.9987003945230912,0.8518880208333334,0.9192689850958127,0.9195361911454674,0.8838280450358239,0.7935112189205579,0.9576709796672828,0.852375249500998,0.9187288470836447,0.9273801250868658,0.8795657296751389,0.7885950657408776,0.9615420001840096,0.004716745099766312,0.004404160237998787,1.430062832562306,0.2368346236967061,1.5667731201742712,0.1995739064825186
12,0.0035075575875532935,0.6684688767136652,0.6574591982001714,0.000125,0.9990728562495957,0.9990728983968848,0.9990730089337173,0.9990728562495957,0.8907900780891135,0.8911758468705381,0.8919596314148884,0.8907900780891135,0.8955663907472503,0.8957838008796334,0.8961463315381617,0.8955663907472503,0.998782318126469,0.9992514579162677,0.9985466762296629,0.9993964366548662,0.9990180712653662,0.9991065212346252,0.8585663295657346,0.9110549943883277,0.8425277291301809,0.922093903824309,0.8752274105518496,0.9002772643253235,0.8654885351248722,0.9146510981373367,0.8557400722021661,0.921310557266872,0.8754616634658,0.9080872205354679,0.004296173932029118,0.003197845795779465,0.7725691413678215,0.5822924219700887,0.8479236098378748,0.507527040002864
13,0.0576002789688183,0.5919232513621218,0.6309943256268413,6.25e-05,0.9811840128793923,0.9812036181463865,0.9812596521282577,0.9811840128793923,0.8946945337620579,0.8934884189873983,0.8950459257457001,0.8946945337620579,0.8904637714026533,0.8889725806769389,0.8914608275164588,0.8904637714026533,0.975417378730117,0.9847592213114754,0.9700976821501279,0.9881186036730688,0.9807957399399513,0.981422603852402,0.8537013401403957,0.9177430929314675,0.9008417508417509,0.8915127222028582,0.8112492419648272,0.9455637707948245,0.8483516483516483,0.9142705005324814,0.9050410316529894,0.8830033427616354,0.7983453981385729,0.9478332873309412,0.05558127431059662,0.05774963562067997,0.9953162714185114,0.2262930916554542,1.0789637012901196,0.219926032456185
14,0.012400436167176745,0.6347736272201876,0.6654585458068759,6.25e-05,0.9961620561029776,0.9961630846803531,0.9961665001233657,0.9961620561029776,0.8933164905833716,0.8921032078545531,0.8936141117758395,0.8933164905833716,0.8923347318290056,0.8909277027452415,0.8932378036249236,0.8923347318290056,0.9949652090286814,0.996899170789492,0.9935787590622351,0.9977566486888599,0.996355533734917,0.996043165467626,0.8518341307814992,0.9166517136192356,0.8985531628532974,0.8906032078103208,0.8097331716191631,0.9442698706099815,0.8512571473329678,0.9156337465013994,0.9059686562187396,0.8853092783505154,0.8027773674102526,0.9481093016836876,0.012270105918787522,0.011817801898346528,1.065449402770411,0.2459658449163545,1.152009794498402,0.23620080549375766
15,0.008519687440405089,0.647546617690132,0.6606846436045448,6.25e-05,0.9976138625958587,0.997614122621338,0.9976147758262326,0.9976138625958587,0.8950390445567294,0.8942001444764706,0.8948118816857761,0.8950390445567294,0.8991382242884681,0.8981446488452287,0.899435156528508,0.8991382242884681,0.9968671560948912,0.9980731282646547,0.9963030725993549,0.9984208081746401,0.9974318786940348,0.9977256904154096,0.8562214881233287,0.9173523826747445,0.889669826740765,0.8979465392104797,0.8251970891449363,0.9376155268022182,0.8624449083739272,0.920377746945352,0.904769630110318,0.8961129510196967,0.8239030876052593,0.9459931916459656,0.008486665756957818,0.007917949362923959,1.0334877476592472,0.3020839555645776,1.124208058504654,0.24876219382381481
16,0.006041615112865581,0.7816235428719412,0.8554849064264631,3.125e-05,0.9984619475768487,0.998462109607689,0.9984626393981988,0.9984619475768487,0.8935461644464859,0.8916150959299527,0.8958075357661724,0.8935461644464859,0.8883093321238236,0.8859310411360404,0.8920145105905938,0.8883093321238236,0.9979805986486997,0.9987579946837529,0.9974346882957653,0.9990943080745919,0.9985271068980494,0.9984219076351821,0.8483559627024374,0.9179863752985933,0.9211367673179396,0.8803665365688105,0.7862340812613705,0.9589648798521256,0.8409751372295771,0.9139286962600489,0.9270332799430504,0.8702055079457526,0.7695375978726547,0.9622780384579999,0.006041349958994648,0.005677725145848372,1.4266497773359088,0.20228781007781677,1.582116237567993,0.18989517717907314
17,0.0049273661299548775,0.737422411233256,0.7934715061437215,3.125e-05,0.9987063110459475,0.9987064003981789,0.9987066476777481,0.9987063110459475,0.8957854846118511,0.8943348513599753,0.8967802374121747,0.8957854846118511,0.8922213402880145,0.8904503025076927,0.8941854581479979,0.8922213402880145,0.998301117487164,0.9989554438783208,0.9979432021888858,0.9991757795268278,0.998659289612327,0.9987352053840798,0.8538294273979222,0.9190274369841623,0.9106682700566913,0.8883139284174213,0.803668890236507,0.9519408502772643,0.8491868306227688,0.9161483833972917,0.9170664838930774,0.8799356041348924,0.7906633180676614,0.95546968442359,0.005171500045804578,0.004402038167122957,1.285243092346593,0.23917572269889695,1.4287502130305867,0.2246576019568994
18,0.0047125880215033635,0.724579649544891,0.7612513639463705,3.125e-05,0.9986991238850916,0.9986992160950482,0.9986994746511282,0.9986991238850916,0.8942926045016077,0.8930282006079906,0.8947456731997099,0.8942926045016077,0.8923914275995011,0.8909439290807648,0.8934044853662162,0.8923914275995011,0.9982916953743641,0.9989496346933919,0.9979243716506906,0.9991757699585563,0.998659289612327,0.9987236017637503,0.852849492446647,0.9175216164150352,0.9019442096365173,0.8903573602295453,0.8088235294117647,0.9463955637707948,0.8511139002196423,0.9157492897727273,0.9073423649439706,0.8847242473625525,0.8014477766287487,0.9490293495261753,0.004753184710640359,0.0043080621077151325,1.2230668138215375,0.2772915494517023,1.3284351015960127,0.2476744414118045
