epoch,train_loss,val_loss,train_loss_MI,train_loss_NORM,val_loss_MI,val_loss_NORM,val_accuracy,val_f1_weighted,val_precision_weighted,val_recall_weighted,val_f1_MI,val_f1_NORM,val_precision_MI,val_precision_NORM,val_recall_MI,val_recall_NORM
1,0.26739251724082186,0.2796581251521928,0.26878470182418823,0.27087029814720154,0.275728315114975,0.2761702537536621,0.8806270096463023,0.8823319480910015,0.884693814590526,0.8814882866329812,0.849445093457944,0.9023801637249799,0.8192957746478873,0.9245612333947445,0.8818981200727714,0.8812384473197782
2,0.1296970539830462,0.3880773801469921,0.13106025755405426,0.13220596313476562,0.3730044364929199,0.3716621398925781,0.8772393201653652,0.8777194963980315,0.8778543365174173,0.8776986678915939,0.8371772277986361,0.9024345429490124,0.8463206816421379,0.8970776255707763,0.8282292298362645,0.9078558225508317
3,0.07681481456670246,0.40313619717191534,0.0774879977107048,0.0780065506696701,0.3834637701511383,0.38228556513786316,0.8873449701423978,0.8871383631793072,0.8874995933102839,0.887459807073955,0.8477871976355292,0.9111272992169004,0.8704679763616036,0.8978822684852835,0.8262583383869011,0.9247689463955637
4,0.0529509671061027,0.44367234816271633,0.0533563569188118,0.053746797144412994,0.4179479777812958,0.4163249433040619,0.8875746440055122,0.8871443469542083,0.8876140914437022,0.8879191548001837,0.8470108269260944,0.9116102155406629,0.8777235772357723,0.8936434659090909,0.8183747725894481,0.9303142329020333
5,0.040900705264749135,0.5441235563014906,0.04131416231393814,0.041495393961668015,0.5096654295921326,0.5093101859092712,0.8812011943040882,0.880245563970933,0.8811562644917429,0.8814882866329812,0.8362021099389229,0.9070949745804652,0.8768923639993346,0.8837555886736215,0.7991206791995149,0.9317005545286506
6,0.03231451363138795,0.5349566742318901,0.03270960971713066,0.03294339403510094,0.5053586959838867,0.5038607716560364,0.8872875516766192,0.8869502984054064,0.8871026734369563,0.8878617363344051,0.8471287748396182,0.9112259702575263,0.8752020691884901,0.8943574225703097,0.8208004851425106,0.9287430683918669
7,0.026714629507633807,0.5993675254169094,0.02699083648622036,0.027086641639471054,0.5583686232566833,0.5567173957824707,0.8862540192926045,0.8849612495012578,0.8873890229559575,0.8864836931557188,0.840883443495083,0.9118316014806226,0.89776247848537,0.8810652417478239,0.7907822922983626,0.9448243992606284
8,0.02332019973390574,0.7838876333563454,0.023528750985860825,0.023718779906630516,0.7194322347640991,0.7115801572799683,0.8834405144694534,0.8810306852707849,0.888550520150419,0.8834979329352319,0.8308386988878669,0.9116283139382273,0.9263471937348499,0.8655092208007975,0.7531837477258945,0.9629390018484288
9,0.021341560822933953,0.6116675173723988,0.021554861217737198,0.021684879437088966,0.5770344734191895,0.57630455493927,0.8836127698667892,0.8826730059024291,0.8833822888870836,0.8836701883325677,0.8402525651144436,0.9085330084382474,0.8763582482713204,0.8876642271404638,0.8070042449969679,0.9304066543438078
10,0.01847786735423706,0.7248917549770576,0.018676050007343292,0.01880461722612381,0.6771960258483887,0.6739900708198547,0.8838998621956822,0.8825406427330292,0.8841620925833336,0.8839572806614607,0.83824,0.9095468386172308,0.8873644986449865,0.8822098679638638,0.7942692540933899,0.9386321626617375
