epoch,train_loss,val_loss,train_loss_MI,train_loss_NORM,val_loss_MI,val_loss_NORM,val_accuracy,val_f1_weighted,val_precision_weighted,val_recall_weighted,val_f1_MI,val_f1_NORM,val_precision_MI,val_precision_NORM,val_recall_MI,val_recall_NORM
1,0.3200874020382376,0.2706258493821358,0.32077544927597046,0.3217489421367645,0.2527826726436615,0.25113800168037415,0.8936454849498328,0.8951816641648891,0.8967259285337087,0.8936454849498328,0.8537037037037037,0.9186351706036745,0.8537037037037037,0.9210526315789473,0.8537037037037037,0.9162303664921466
2,0.22971934369087457,0.23913568161602403,0.23129422962665558,0.23039284348487854,0.24048258364200592,0.2412809282541275,0.8715719063545151,0.8748790478351046,0.8867811738298885,0.8715719063545151,0.8409475465313029,0.894065446478092,0.7741433021806854,0.9504716981132075,0.9203703703703704,0.8439790575916231
