epoch,train_loss,val_loss,train_loss_MI,train_loss_NORM,val_loss_MI,val_loss_NORM,val_accuracy,val_f1_weighted,val_precision_weighted,val_recall_weighted,val_f1_MI,val_f1_NORM,val_precision_MI,val_precision_NORM,val_recall_MI,val_recall_NORM
1,0.31365531772569244,0.2783628492849726,0.31303706765174866,0.3150154650211334,0.2609975337982178,0.26540273427963257,0.9003344481605351,0.9010468477332884,0.9000382933879546,0.9023411371237459,0.8598306679209784,0.9243523316062177,0.8738049713193117,0.9148717948717948,0.8462962962962963,0.9340314136125655
2,0.22720868135605668,0.2739474807694604,0.22828388214111328,0.22853557765483856,0.25501367449760437,0.2538290321826935,0.9010033444816054,0.9011479259534757,0.9013429160410327,0.9010033444816054,0.8619402985074627,0.9233176838810642,0.868421052631579,0.91995841995842,0.8555555555555555,0.9267015706806283
3,0.20215679982501944,0.2424196729492583,0.2032221257686615,0.20325705409049988,0.23188339173793793,0.2289503961801529,0.903010033444816,0.9045314993902744,0.9063191826664937,0.903010033444816,0.8704379562043796,0.9238095238095239,0.8579136690647482,0.9336898395721925,0.8833333333333333,0.9141361256544502
4,0.1765850052444091,0.22500705114973826,0.18239553272724152,0.1825321614742279,0.22586782276630402,0.22685015201568604,0.8588628762541806,0.8655239004811596,0.8876667698261733,0.8588628762541806,0.8375927452596867,0.8813174332765474,0.7548291233283804,0.9627791563275434,0.9407407407407408,0.812565445026178
5,0.18849969818175127,0.2776178106615775,0.18999402225017548,0.18965192139148712,0.258268266916275,0.2547825872898102,0.9204013377926421,0.9204255325274601,0.9225614756065886,0.9204013377926421,0.8845780795344326,0.9406952965235174,0.9287169042769857,0.919080919080919,0.8444444444444444,0.9633507853403142
6,0.15839668710661467,0.23085113266439342,0.16007256507873535,0.15890757739543915,0.2268495410680771,0.2269018143415451,0.8882943143812709,0.8904090197934336,0.8963259824093697,0.8882943143812709,0.8561464690496948,0.9097826086956522,0.8088962108731467,0.9457627118644067,0.9092592592592592,0.8764397905759163
7,0.14574795410333222,0.32409204816738496,0.14815068244934082,0.14858266711235046,0.3015151917934418,0.2995440661907196,0.9096989966555183,0.9107791342564602,0.911912058556771,0.9096989966555183,0.8758169934640523,0.9305483028720627,0.8832391713747646,0.928125,0.8685185185185185,0.9329842931937172
8,0.14291736166485566,0.23028748752082073,0.14940571784973145,0.14884863793849945,0.23124711215496063,0.2318335622549057,0.8682274247491639,0.8713742546368018,0.8875950083791894,0.8682274247491639,0.8377483443708609,0.8903878583473862,0.7574850299401198,0.9611650485436893,0.937037037037037,0.8293193717277487
9,0.14165166277996544,0.3850523947274007,0.14312943816184998,0.14314554631710052,0.35567858815193176,0.3492800295352936,0.9096989966555183,0.909806810752408,0.9125360103626765,0.9096989966555183,0.8702439024390244,0.9321774604793472,0.9195876288659793,0.9085487077534792,0.825925925925926,0.9570680628272251
10,0.12196992128105569,0.3037093594321439,0.12335643172264099,0.12318987399339676,0.2849627435207367,0.283886581659317,0.9070234113712374,0.9083271209613035,0.9097449625929201,0.9070234113712374,0.8716026241799437,0.9290928050052137,0.8823529411764706,0.9252336448598131,0.8611111111111112,0.9329842931937172
11,0.10717448482377956,0.3190532363178738,0.10832927376031876,0.10858091711997986,0.29851898550987244,0.2954740524291992,0.9023411371237459,0.9037060091704162,0.9051364951723005,0.9023411371237459,0.8684452621895125,0.9236440231700895,0.8628884826325411,0.9290254237288136,0.8740740740740741,0.9183246073298429
12,0.09545977858410636,0.3177409106273715,0.09602358192205429,0.09599568694829941,0.30877286195755005,0.3044714033603668,0.9103678929765886,0.9115687883997106,0.9130250469035629,0.9103678929765886,0.8795620437956204,0.9296668429402433,0.8669064748201439,0.9391025641025641,0.8925925925925926,0.9204188481675393
13,0.0943689261974883,0.2628480514854093,0.0952284187078476,0.09537816792726517,0.25349968671798706,0.25113195180892944,0.9050167224080268,0.9072191271694833,0.9111376308122425,0.9050167224080268,0.8780053428317008,0.9237379162191193,0.8456260720411664,0.948180815876516,0.912962962962963,0.900523560209424
14,0.08617734621711858,0.4072477291060929,0.09317072480916977,0.09443552792072296,0.3811972141265869,0.3656953275203705,0.9110367892976589,0.9104756313732472,0.9116310082674789,0.9110367892976589,0.8725868725868726,0.931899641577061,0.9112903225806451,0.9118236472945892,0.837037037037037,0.9528795811518325
15,0.09088627760490975,0.37753920812271907,0.09209789335727692,0.09125366806983948,0.355212539434433,0.35273587703704834,0.9083612040133779,0.9091812484350227,0.9100239050688459,0.9083612040133779,0.8733705772811918,0.9294302143230528,0.8782771535580525,0.9279749478079332,0.8685185185185185,0.930890052356021
16,0.06584450676763458,0.32544442220874453,0.0663469135761261,0.06667742878198624,0.3343578577041626,0.330636203289032,0.8956521739130435,0.8974062579617217,0.902945351734489,0.8956521739130435,0.8648648648648649,0.9158066268332428,0.8171334431630972,0.9514672686230248,0.9185185185185185,0.8827225130890053
17,0.05854854423628041,0.6509607010461813,0.05964614450931549,0.060074348002672195,0.582660973072052,0.5749497413635254,0.8929765886287625,0.8904052063647973,0.8990751512165333,0.8929765886287625,0.8350515463917526,0.9217046580773043,0.9418604651162791,0.8748824082784572,0.75,0.9738219895287958
18,0.05812741757678691,0.4767963592424042,0.05911954864859581,0.0589679516851902,0.4529614746570587,0.45263245701789856,0.9110367892976589,0.9115603675208065,0.9114710269354295,0.9117056856187291,0.8768656716417911,0.9311783107403545,0.8834586466165414,0.9273104880581516,0.8703703703703703,0.9350785340314136
19,0.04876597460744495,0.4187024748444956,0.04964208975434303,0.04936199635267258,0.3967324197292328,0.4001174867153168,0.8989966555183947,0.8992010548636886,0.8994240300284666,0.8989966555183947,0.8595348837209302,0.9216300940438872,0.8635514018691589,0.9197080291970803,0.8555555555555555,0.9235602094240838
20,0.048431097499295535,0.4500614194168295,0.0485498309135437,0.04868796467781067,0.43096449971199036,0.429668664932251,0.9010033444816054,0.9012526223957832,0.9015080302174185,0.9010033444816054,0.8635097493036211,0.9225941422594143,0.8659217877094972,0.9216300940438872,0.8611111111111112,0.9235602094240838
21,0.04003770728269662,0.4948878457115645,0.04088633507490158,0.040736377239227295,0.4711892604827881,0.4717561900615692,0.9103678929765886,0.9106424710820316,0.9109195521887339,0.9103678929765886,0.87569573283859,0.9304029304029304,0.8773234200743495,0.9299163179916318,0.8740740740740741,0.930890052356021
22,0.038934731533469255,0.9501032334705659,0.03934468701481819,0.039384640753269196,0.8423707485198975,0.8522617816925049,0.9076923076923077,0.9057441090649149,0.9103681132200457,0.9076923076923077,0.8614457831325302,0.9307923771313942,0.9407894736842105,0.8931665062560153,0.7944444444444444,0.9717277486910995
23,0.04419885413442372,0.5148310539315776,0.04420022666454315,0.04491483047604561,0.4798325300216675,0.4745626449584961,0.9023411371237459,0.9022630312925977,0.9024879284707807,0.9023411371237459,0.8633364750235627,0.9242738589211619,0.8790786948176583,0.9157245632065776,0.8481481481481481,0.9329842931937172
24,0.03822629789710619,0.5989180601560152,0.03929722309112549,0.03930596634745598,0.546947717666626,0.5454423427581787,0.9090301003344482,0.9080418731135272,0.9102969794119781,0.9090301003344482,0.8666666666666667,0.9314372778059928,0.9208333333333333,0.9043392504930966,0.8185185185185185,0.9602094240837696
25,0.026642637788539765,0.6917443170994022,0.02706156298518181,0.027126755565404892,0.642594575881958,0.6447014808654785,0.9130434782608695,0.9139551146911546,0.915864864587744,0.9130434782608695,0.8784688995215311,0.934020618556701,0.9089108910891089,0.9197969543147209,0.85,0.9486910994764398
26,0.03592398480478912,0.501781970880502,0.03625161573290825,0.03655874729156494,0.47617307305336,0.4717012345790863,0.9110367892976589,0.9105981520038433,0.9106271219515603,0.9110367892976589,0.8741721854304636,0.9311950336264874,0.8936170212765957,0.9202453987730062,0.8555555555555555,0.9424083769633508
27,0.030955568995211333,0.4595528710845322,0.0311333779245615,0.031027991324663162,0.4156512916088104,0.42422208189964294,0.9070234113712374,0.9065350713766501,0.9084245148510421,0.9070234113712374,0.8657587548638133,0.9295918367346939,0.9118852459016393,0.9064676616915422,0.8240740740740741,0.9539267015706806
28,0.0218538464602666,0.6244467823551252,0.025106603279709816,0.023675236850976944,0.6569886803627014,0.6548432111740112,0.8702341137123746,0.8727044397069051,0.8845992412547625,0.8709030100334448,0.8375209380234506,0.89259877573734,0.764525993883792,0.9524940617577197,0.9259259259259259,0.8397905759162304
29,0.09567475740158321,0.33134266876656077,0.09558848291635513,0.09630206972360611,0.32404497265815735,0.323000431060791,0.9063545150501672,0.906989453652135,0.9079133367082445,0.9063545150501672,0.8724954462659381,0.9264939185616076,0.8584229390681004,0.9358974358974359,0.8870370370370371,0.9172774869109948
30,0.0341978686722781,0.5652837331478412,0.03477800264954567,0.034989845007658005,0.5138441324234009,0.5148021578788757,0.9123745819397994,0.9119157703383794,0.912798436914529,0.9123745819397994,0.8741594620557157,0.9332648870636551,0.908183632734531,0.9154078549848943,0.8425925925925926,0.9518324607329843
31,0.03643683579655314,0.772051263134615,0.0365411639213562,0.03676576167345047,0.7072439789772034,0.6904642581939697,0.8996655518394648,0.8977286505567359,0.9013578702117782,0.8996655518394648,0.8502994011976048,0.9245472837022133,0.922077922077922,0.8896418199419167,0.7888888888888889,0.962303664921466
32,0.020618500240702727,0.7162219214997563,0.020795946940779686,0.020992765203118324,0.644675076007843,0.6366286873817444,0.9096989966555183,0.9081229968611254,0.9128571898408094,0.9103678929765886,0.8651911468812877,0.9323985978968453,0.947136563876652,0.8934740882917467,0.7962962962962963,0.974869109947644
33,0.020511572569910395,0.5801365179959747,0.020764099434018135,0.020632052794098854,0.5488000512123108,0.547386109828949,0.8989966555183947,0.8987099223873319,0.8990429137596017,0.8989966555183947,0.8566001899335233,0.9225206611570248,0.8791423001949318,0.910295616717635,0.8351851851851851,0.9350785340314136
34,0.022553054804079757,0.44791493593251025,0.02313719317317009,0.02333066798746586,0.4266502857208252,0.42881321907043457,0.9110367892976589,0.9115716624068664,0.912123183000561,0.9110367892976589,0.878139534883721,0.9304756926293779,0.8822429906542056,0.9290187891440501,0.8740740740740741,0.9319371727748691
35,0.03503117750351284,0.530220841245109,0.0349571630358696,0.034933965653181076,0.5263850092887878,0.520056962966919,0.8909698996655518,0.8913646349760603,0.8920611938423249,0.8909698996655518,0.8516833484986351,0.9138022210470651,0.8372093023255814,0.9230769230769231,0.8666666666666667,0.9047120418848168
36,0.027141193060326266,0.6119781700663742,0.027903730049729347,0.027752982452511787,0.566326916217804,0.553828239440918,0.903010033444816,0.9018167110553754,0.9031432755709606,0.903010033444816,0.8588120740019474,0.9261334691798268,0.9055441478439425,0.9017857142857143,0.8166666666666667,0.9518324607329843
37,0.018377879607540712,0.6115559283706257,0.0181590486317873,0.018319444730877876,0.5723922252655029,0.568599283695221,0.9090301003344482,0.9082870988815975,0.9098638779755736,0.9090301003344482,0.8688046647230321,0.9306122448979591,0.9141104294478528,0.9074626865671642,0.8277777777777777,0.9549738219895288
38,0.01855895945518906,0.6654151195467116,0.018687063828110695,0.01887749508023262,0.6283714175224304,0.622665524482727,0.91438127090301,0.913900171574681,0.914020741259337,0.91438127090301,0.8785578747628083,0.9338842975206612,0.9007782101167315,0.9215086646279307,0.8574074074074074,0.9465968586387434
39,0.02263453364476788,0.5629685933374641,0.023686666041612625,0.02290927805006504,0.525905191898346,0.5338113903999329,0.8996655518394648,0.9006388289564841,0.8994181503156373,0.9023411371237459,0.8601134215500945,0.9235537190082644,0.8783783783783784,0.9113149847094801,0.8425925925925926,0.9361256544502617
40,0.03031027947894884,0.5966984171931161,0.030993111431598663,0.030805425718426704,0.5747777819633484,0.572586715221405,0.9163879598662207,0.91673499172179,0.9172896649250407,0.9163879598662207,0.8834586466165414,0.9355509355509356,0.8969465648854962,0.9287925696594427,0.8703703703703703,0.9424083769633508
41,0.02074525551992967,0.5672894629347683,0.02119494043290615,0.02117186225950718,0.5625081062316895,0.5728628635406494,0.9036789297658863,0.9044159568268086,0.9048450270956666,0.9043478260869565,0.8701180744777475,0.9238095238095239,0.8538324420677362,0.9336898395721925,0.8870370370370371,0.9141361256544502
42,0.023637493288930656,0.707966859040651,0.02403988689184189,0.02413991466164589,0.6994311809539795,0.7122046947479248,0.8836120401337793,0.8847230104877297,0.8883813876031991,0.8836120401337793,0.846830985915493,0.9061488673139159,0.8070469798657718,0.9343715239154616,0.8907407407407407,0.8795811518324608
43,0.021781791272095986,0.9217254740737354,0.02222530171275139,0.022856445983052254,0.8462161421775818,0.8432300686836243,0.9050167224080268,0.9035379437910809,0.907330371408769,0.9050167224080268,0.8585657370517928,0.9289672544080605,0.9288793103448276,0.8951456310679612,0.7981481481481482,0.9654450261780104
44,0.025255337621565337,0.5256961479234855,0.025799386203289032,0.02540876530110836,0.5152429938316345,0.5082454681396484,0.9010033444816054,0.9017937709843373,0.9026664318683841,0.9010033444816054,0.8650137741046832,0.9225908372827805,0.8579234972677595,0.9279661016949152,0.8722222222222222,0.9172774869109948
45,0.022516965637555498,0.5237358079606474,0.02482394129037857,0.025149960070848465,0.4879542589187622,0.48470625281333923,0.9043478260869565,0.9047457569415934,0.9052359911121981,0.9043478260869565,0.8662301216089804,0.9265242313705054,0.8752362948960303,0.9221991701244814,0.8574074074074074,0.930890052356021
46,0.03092584189763568,0.5796279285663745,0.03182908147573471,0.032207801938056946,0.5302361845970154,0.5320519804954529,0.9016722408026756,0.9008671376120702,0.9021752865632543,0.9016722408026756,0.8574199806013579,0.9254341164453525,0.90020366598778,0.9032901296111665,0.8185185185185185,0.9486910994764398
47,0.020736131215017245,0.6604331291838235,0.021382058039307594,0.02154756896197796,0.6126195788383484,0.6159844994544983,0.9103678929765886,0.9110461535182037,0.9118725977064042,0.9103678929765886,0.8761726078799249,0.9307652264445602,0.8878326996197718,0.9254658385093167,0.8648148148148148,0.9361256544502617
48,0.031111392408062568,0.47908172695134393,0.031114201992750168,0.031737688928842545,0.46590253710746765,0.4794767200946808,0.9050167224080268,0.9060763449777929,0.9077017800663998,0.9050167224080268,0.8723981900452489,0.9251194901752523,0.8530973451327434,0.9385775862068966,0.8925925925925926,0.912041884816754
49,0.015311181514923862,0.6424202745873793,0.0348798967897892,0.03470108285546303,0.6802344918251038,0.6987026333808899,0.8127090301003345,0.8170513868884443,0.8500027032458455,0.8127090301003345,0.7830853563038371,0.8362573099415205,0.6784260515603799,0.9470198675496688,0.9259259259259259,0.7486910994764397
50,0.06693620541393856,0.4284758196825965,0.06678242981433868,0.06727996468544006,0.4170168936252594,0.4103511869907379,0.8963210702341137,0.8985919176350516,0.9014130363894773,0.8963210702341137,0.8631006346328196,0.9186602870813397,0.8454706927175843,0.9330453563714903,0.8814814814814815,0.9047120418848168
