epoch,train_loss,val_loss,train_loss_MI,train_loss_NORM,val_loss_MI,val_loss_NORM,val_accuracy,val_f1_weighted,val_precision_weighted,val_recall_weighted,val_f1_MI,val_f1_NORM,val_precision_MI,val_precision_NORM,val_recall_MI,val_recall_NORM
16,0.017680530880207563,0.5640830256563664,0.01789606735110283,0.01794605888426304,0.5341523885726929,0.5305050611495972,0.8959577400091869,0.8957847444817688,0.895952020886388,0.8959577400091869,0.8606051250385922,0.9172306566672764,0.8765723270440252,0.907766111513396,0.8452092177077016,0.9268946395563771
17,0.016461286282545385,0.6072338840362402,0.01670532114803791,0.016745606437325478,0.5738539099693298,0.5715654492378235,0.9022737712448323,0.9020113464629922,0.9022688023147442,0.9022737712448323,0.868480198403472,0.9224523309916979,0.8883779927065165,0.9107368041794272,0.8494542146755609,0.9344731977818854
18,0.01674634062035996,0.5548902134400379,0.01707877777516842,0.017137642949819565,0.5321217775344849,0.529067873954773,0.8953261368856225,0.895318955944102,0.8954494359097606,0.8953261368856225,0.8605828220858895,0.9164945140706056,0.8707324643078833,0.9105171941986683,0.8506670709520922,0.9225508317929759
19,0.015470031220582908,0.6678670479703254,0.015636177733540535,0.015677494928240776,0.6195501089096069,0.6138924360275269,0.8934313275149288,0.8921625648830762,0.8954001741612784,0.8934313275149288,0.8505058680696075,0.91755698005698,0.9123111651328356,0.8850910340089316,0.7965433596118859,0.9524953789279113
20,0.014610819154816934,0.6670476373605227,0.014856686815619469,0.014897947199642658,0.6374881267547607,0.6343647837638855,0.8939480937069362,0.8938020643419277,0.8939798622303687,0.8939480937069362,0.8579584908571869,0.9156527307657122,0.8735271013354281,0.9064481072269517,0.8429351121892056,0.9250462107208872
21,0.014498270005111146,0.6529154835228821,0.014724231325089931,0.014765040948987007,0.628616988658905,0.6258471608161926,0.901182820395039,0.9011132362702464,0.9012474416353716,0.901182820395039,0.8678607118148974,0.9213843685537474,0.8802432558864806,0.9140518417462483,0.8558217101273499,0.9288354898336414
22,0.014302439908118803,0.7941803395698368,0.014470038935542107,0.014518480747938156,0.7347602248191833,0.7270988821983337,0.8900436380339918,0.8887416555523742,0.8915292592320597,0.8900436380339918,0.8457069076823758,0.914976146952606,0.904071773636991,0.8838831940735636,0.7944208611279563,0.9483364140480591
23,0.012825575119067565,0.7773999381472038,0.013009252026677132,0.013049257919192314,0.7217239141464233,0.7149771451950073,0.8983118971061094,0.8971561672690322,0.8990713505364629,0.8983118971061094,0.8584226523756199,0.9207685761633896,0.908567558415171,0.8932823498739898,0.8135233474833232,0.95
24,0.01271299131875557,0.504173309356777,0.012860476039350033,0.012900001369416714,0.5040799379348755,0.5037832856178284,0.8791341295360589,0.8804539868846829,0.8829354144776776,0.8791341295360589,0.8466563899287969,0.9010574018126888,0.8206916180446848,0.9208799691238904,0.8743177683444512,0.8820702402957487
25,0.01196617869251685,0.6482307373096311,0.012170271947979927,0.0122132683172822,0.6209872364997864,0.6175817251205444,0.8864262746899403,0.886317806609346,0.886508451497167,0.8864262746899403,0.8480876002467612,0.9096233926691988,0.8629943502824858,0.9008429257681501,0.833687083080655,0.9185767097966728
26,0.012040346109257308,0.58329010614227,0.01222781278192997,0.012264237739145756,0.5506264567375183,0.5460363030433655,0.8986564079007809,0.898335436249363,0.8990882322758839,0.8986564079007809,0.8623982467125861,0.9202431721259414,0.8914239482200648,0.9037604705043665,0.835203153426319,0.9373382624768947
27,0.011501980735095603,0.6006346468656448,0.01168433390557766,0.01171920821070671,0.564012348651886,0.5592961311340332,0.8970486908589802,0.8965511460328413,0.8974768220320188,0.8970486908589802,0.8596146283916634,0.9190680841438589,0.8931197908154928,0.900132919805051,0.8285324439053973,0.9388170055452865
28,0.010816143820367254,0.5754412639083921,0.01096971333026886,0.011007517576217651,0.5555686354637146,0.5525158047676086,0.8880914101975195,0.8881244882548563,0.8883147951825798,0.8880914101975195,0.8510899600859687,0.9107011747430249,0.8619402985074627,0.9043930003645644,0.8405093996361431,0.9170979667282809
29,0.0108551338256469,0.5384549322718762,0.010985017754137516,0.01101643219590187,0.5271210670471191,0.524943470954895,0.8903307303628847,0.8909135760920083,0.8915093995784884,0.8903307303628847,0.8563005518179757,0.9120140851596164,0.8539122568973315,0.9144290625290347,0.8587022437841115,0.9096118299445471
30,0.010751843210753028,0.6779991463749032,0.010892434976994991,0.010933773592114449,0.638870120048523,0.6330373287200928,0.8929719797887,0.8924087928476094,0.8936826432487738,0.8929719797887,0.8531899754921337,0.9163170478639419,0.8914587807698662,0.8950383361240857,0.8180715585203153,0.9386321626617375
